Customer id,Gender,Age,City,Policy id,Policy number,Purchase Method,Coverage type,Policy start date,Policy end date,Policy renewed in next year,Premium,Claims,Claim id,Claim date,Settlement date,Claims amount,Complaints,Complaint id,Complaint file date,Complaint resolution date,Complaint communication channel,Survey year,Satisfaction Score
dj_6814,Male,60,Kitchener,11936,B406171,Third party Agent,C,1/18/2021,1/18/2022,Yes,3990,No,,,,,No,,,,,2021,4
dj_7179,Female,37,London,11937,B406170,Third party Agent,D,1/18/2021,1/18/2022,Yes,4506,No,,,,,Yes,2832,1/20/2021,5/16/2021,Web portal,2021,3.3
dj_7544,Male,53,Kitchener,11938,B406172,Third party Agent,C,1/18/2021,1/18/2022,Yes,2624,No,,,,,No,,,,,2021,4.1
dj_7909,Female,63,Kitchener,11939,B406168,Third party Agent,B,1/18/2021,1/18/2022,Yes,3595,No,,,,,No,,,,,2021,3.9
dj_384,Female,35,London,11940,B400109,Third party Agent,B,1/19/2021,1/19/2022,Yes,3545,No,,,,,No,,,,,2021,4.2
dj_2045,Female,23,London,11941,B402134,Third party Agent,B,1/19/2021,1/19/2022,No,5413,No,,,,,No,,,,,2021,4.8
dj_2410,Female,22,Mississauga,11942,B402136,Third party Agent,C,1/19/2021,1/19/2022,Yes,5990,No,,,,,No,,,,,2021,5
dj_2775,Female,44,London,11943,B402138,Third party Agent,C,1/19/2021,1/19/2022,Yes,5396,No,,,,,No,,,,,2021,4.6
dj_3505,Male,24,London,11944,B402139,Third party Agent,C,1/19/2021,1/19/2022,Yes,2461,No,,,,,No,,,,,2021,4.2
dj_3870,Female,20,London,11945,B402137,Third party Agent,A,1/19/2021,1/19/2022,Yes,1304,No,,,,,No,,,,,2021,4
dj_4101,Female,59,Vaughan,11946,B404193,Third party Agent,D,1/19/2021,1/19/2022,Yes,5279,No,,,,,No,,,,,2021,4.2
dj_4467,Female,45,London,11947,B404195,Third party Agent,D,1/19/2021,1/19/2022,Yes,8855,No,,,,,No,,,,,2021,4.4
dj_4833,Female,24,Brampton,11948,B404190,Third party Agent,A,1/19/2021,1/19/2022,Yes,3803,No,,,,,No,,,,,2021,4.6
dj_5199,Female,62,Brampton,11949,B404194,Third party Agent,C,1/19/2021,1/19/2022,Yes,3767,Yes,370,8/17/2021,3/15/2022,78645,Yes,2833,1/20/2021,3/19/2021,Call,2021,2.7
dj_5565,Male,56,Mississauga,11950,B404191,Third party Agent,A,1/19/2021,1/19/2022,Yes,3190,No,,,,,No,,,,,2021,3.8
dj_5931,Male,27,London,11951,B404192,Third party Agent,D,1/19/2021,1/19/2022,Yes,2925,No,,,,,Yes,2835,1/22/2021,4/14/2021,Web portal,2021,3.6
dj_6085,Female,32,Mississauga,11952,B406177,Third party Agent,A,1/19/2021,1/19/2022,Yes,2327,No,,,,,No,,,,,2021,4.3
dj_6450,Male,61,Hamilton,11953,B406175,Third party Agent,D,1/19/2021,1/19/2022,Yes,8886,No,,,,,Yes,2836,1/21/2021,5/13/2021,Call,2021,3.7
dj_6815,Female,66,Vaughan,11954,B406178,Third party Agent,B,1/19/2021,1/19/2022,Yes,5628,No,,,,,No,,,,,2021,4.4
dj_7180,Male,28,Hamilton,11955,B406174,Third party Agent,B,1/19/2021,1/19/2022,Yes,4106,No,,,,,Yes,2834,1/22/2021,5/20/2021,Web portal,2021,3.5
dj_7545,Female,54,Ottawa,11956,B406176,Third party Agent,C,1/19/2021,1/19/2022,Yes,3544,No,,,,,Yes,2837,1/23/2021,4/14/2021,Web portal,2021,3.4
dj_7910,Male,66,Hamilton,11957,B406179,Third party Agent,B,1/19/2021,1/19/2022,Yes,5193,No,,,,,No,,,,,2021,4.5
dj_20,Female,55,Windsor,11958,B400118,Third party Agent,D,1/20/2021,1/20/2022,Yes,10187,No,,,,,No,,,,,2021,4.8
dj_385,Male,29,Windsor,11959,B400116,Third party Agent,B,1/20/2021,1/20/2022,Yes,4221,No,,,,,No,,,,,2021,4
dj_1115,Female,43,Brampton,11960,B400117,Third party Agent,B,1/20/2021,1/20/2022,Yes,4110,No,,,,,No,,,,,2021,3.8
dj_1480,Male,43,Windsor,11961,B400115,Third party Agent,A,1/20/2021,1/20/2022,Yes,2564,No,,,,,No,,,,,2021,3.9
dj_2046,Female,40,Brampton,11962,B402142,Third party Agent,C,1/20/2021,1/20/2022,Yes,2103,No,,,,,No,,,,,2021,3.8
dj_2411,Male,62,Windsor,11963,B402140,Third party Agent,C,1/20/2021,1/20/2022,Yes,4362,No,,,,,No,,,,,2021,4.9
dj_2776,Female,41,Kitchener,11964,B402145,Third party Agent,B,1/20/2021,1/20/2022,Yes,4444,No,,,,,No,,,,,2021,3.9
dj_3141,Male,63,Markham,11965,B402143,Third party Agent,C,1/20/2021,1/20/2022,Yes,2012,No,,,,,Yes,2844,1/24/2021,5/8/2021,Call,2021,3.6
dj_3506,Female,45,Markham,11966,B402141,Third party Agent,A,1/20/2021,1/20/2022,Yes,3369,No,,,,,No,,,,,2021,4.4
dj_3871,Male,34,Ottawa,11967,B402144,Third party Agent,B,1/20/2021,1/20/2022,Yes,2071,No,,,,,Yes,2841,1/22/2021,4/19/2021,Web portal,2021,3.4
dj_4102,Male,56,Vaughan,11968,B404199,Third party Agent,A,1/20/2021,1/20/2022,Yes,3856,No,,,,,No,,,,,2021,4.9
dj_4468,Female,21,Ottawa,11969,B404196,Third party Agent,A,1/20/2021,1/20/2022,Yes,2316,No,,,,,No,,,,,2021,4.5
dj_4834,Male,40,London,11970,B404198,Third party Agent,D,1/20/2021,1/20/2022,Yes,6039,No,,,,,No,,,,,2021,4.1
dj_5200,Male,70,Kitchener,11971,B404201,Third party Agent,B,1/20/2021,1/20/2022,Yes,3344,Yes,371,4/3/2021,6/15/2021,44427,Yes,2843,1/24/2021,5/17/2021,Web portal,2021,3.1
dj_5566,Male,31,Toronto,11972,B404197,Third party Agent,B,1/20/2021,1/20/2022,Yes,1677,No,,,,,Yes,2839,1/24/2021,3/25/2021,Web portal,2021,3.3
dj_5932,Female,66,Markham,11973,B404200,Third party Agent,D,1/20/2021,1/20/2022,Yes,3751,No,,,,,Yes,2842,1/23/2021,5/7/2021,Web portal,2021,3.1
dj_6086,Male,63,Toronto,11974,B406185,Third party Agent,C,1/20/2021,1/20/2022,Yes,1585,No,,,,,No,,,,,2021,4.7
dj_6451,Female,30,Brampton,11975,B406180,Third party Agent,B,1/20/2021,1/20/2022,Yes,4692,No,,,,,Yes,2838,1/22/2021,2/23/2021,Call,2021,3.7
dj_6816,Male,26,Ottawa,11976,B406184,Third party Agent,C,1/20/2021,1/20/2022,Yes,1604,No,,,,,No,,,,,2021,4.6
dj_7181,Female,67,Ottawa,11977,B406181,Third party Agent,D,1/20/2021,1/20/2022,Yes,2030,No,,,,,Yes,2840,1/24/2021,3/9/2021,Call,2021,3.4
dj_7546,Male,21,Windsor,11978,B406183,Third party Agent,C,1/20/2021,1/20/2022,Yes,3920,No,,,,,No,,,,,2021,4.5
dj_7911,Female,66,Mississauga,11979,B406182,Third party Agent,B,1/20/2021,1/20/2022,Yes,3193,No,,,,,No,,,,,2021,4.1
dj_21,Female,31,Toronto,11980,B400125,Third party Agent,B,1/21/2021,1/21/2022,Yes,5101,No,,,,,No,,,,,2021,4.8
dj_386,Female,29,Toronto,11981,B400123,Third party Agent,D,1/21/2021,1/21/2022,Yes,9927,No,,,,,Yes,2846,1/23/2021,4/18/2021,Call,2021,3.7
dj_1116,Male,20,Kitchener,11982,B400121,Third party Agent,D,1/21/2021,1/21/2022,Yes,10187,No,,,,,No,,,,,2021,4.7
dj_1846,Female,43,Toronto,11983,B400124,Third party Agent,D,1/21/2021,1/21/2022,Yes,9097,No,,,,,No,,,,,2021,3.9
dj_2047,Male,46,Windsor,11984,B402149,Third party Agent,A,1/21/2021,1/21/2022,Yes,1870,No,,,,,No,,,,,2021,4.7
dj_2412,Female,62,Kitchener,11985,B402146,Third party Agent,C,1/21/2021,1/21/2022,Yes,3918,No,,,,,No,,,,,2021,4.4
dj_2777,Female,63,Windsor,11986,B402148,Third party Agent,A,1/21/2021,1/21/2022,Yes,3570,No,,,,,No,,,,,2021,4.3
dj_3142,Female,52,Brampton,11987,B402147,Third party Agent,D,1/21/2021,1/21/2022,Yes,5232,No,,,,,No,,,,,2021,4.7
dj_3507,Male,52,Mississauga,11988,B402150,Third party Agent,C,1/21/2021,1/21/2022,Yes,1677,No,,,,,Yes,2849,1/25/2021,5/17/2021,Web portal,2021,3.7
dj_3872,Male,36,Mississauga,11989,B402151,Third party Agent,C,1/21/2021,1/21/2022,Yes,5121,No,,,,,Yes,2848,1/24/2021,5/13/2021,Web portal,2021,3.7
dj_4103,Female,50,London,11990,B404203,Third party Agent,D,1/21/2021,1/21/2022,Yes,1805,No,,,,,No,,,,,2021,4.3
dj_4469,Male,45,Kitchener,11991,B404204,Third party Agent,B,1/21/2021,1/21/2022,Yes,4185,No,,,,,No,,,,,2021,5
dj_4835,Female,19,Hamilton,11992,B404206,Third party Agent,D,1/21/2021,1/21/2022,Yes,8760,No,,,,,No,,,,,2021,3.8
dj_5201,Female,57,Brampton,11993,B404205,Third party Agent,C,1/21/2021,1/21/2022,Yes,3066,Yes,372,9/12/2021,5/4/2022,79157,Yes,2845,1/23/2021,4/14/2021,Web portal,2021,2
dj_5567,Male,24,Windsor,11994,B404207,Third party Agent,D,1/21/2021,1/21/2022,Yes,4707,No,,,,,No,,,,,2021,4.2
dj_5933,Male,31,Windsor,11995,B404202,Third party Agent,D,1/21/2021,1/21/2022,Yes,5855,No,,,,,No,,,,,2021,4
dj_6087,Male,34,Kitchener,11996,B406189,Third party Agent,B,1/21/2021,1/21/2022,Yes,1781,No,,,,,Yes,2850,1/25/2021,5/7/2021,Call,2021,3.7
dj_6452,Male,28,Markham,11997,B406187,Third party Agent,A,1/21/2021,1/21/2022,Yes,3403,No,,,,,No,,,,,2021,4.4
dj_6817,Female,34,Windsor,11998,B406191,Third party Agent,C,1/21/2021,1/21/2022,Yes,2149,No,,,,,No,,,,,2021,4.3
dj_7182,Male,50,London,11999,B406190,Third party Agent,D,1/21/2021,1/21/2022,Yes,2558,No,,,,,No,,,,,2021,4.2
dj_7547,Female,45,Hamilton,12000,B406188,Third party Agent,C,1/21/2021,1/21/2022,Yes,5649,No,,,,,Yes,2847,1/24/2021,2/23/2021,Call,2021,3.1
dj_7912,Male,31,Ottawa,12001,B406186,Third party Agent,C,1/21/2021,1/21/2022,Yes,1821,No,,,,,No,,,,,2021,4.3
dj_387,Female,59,Ottawa,12002,B400129,Third party Agent,B,1/22/2021,1/22/2022,No,2285,No,,,,,No,,,,,2021,3.9
dj_1482,Male,44,Kitchener,12003,B400127,Third party Agent,A,1/22/2021,1/22/2022,Yes,4116,No,,,,,No,,,,,2021,4.6
dj_1847,Male,50,Hamilton,12004,B400130,Third party Agent,B,1/22/2021,1/22/2022,Yes,5530,No,,,,,Yes,2855,1/26/2021,3/8/2021,Web portal,2021,3.5
dj_2048,Male,39,Markham,12005,B402153,Third party Agent,B,1/22/2021,1/22/2022,No,2007,No,,,,,No,,,,,2021,5
dj_2778,Male,37,Vaughan,12006,B402154,Third party Agent,C,1/22/2021,1/22/2022,Yes,3047,No,,,,,No,,,,,2021,4.8
dj_3143,Male,30,Toronto,12007,B402155,Third party Agent,A,1/22/2021,1/22/2022,Yes,3306,No,,,,,Yes,2854,1/26/2021,5/1/2021,Call,2021,3.4
dj_4104,Male,33,Brampton,12008,B404213,Third party Agent,B,1/22/2021,1/22/2022,Yes,5622,No,,,,,No,,,,,2021,3.9
dj_4470,Male,20,Mississauga,12009,B404210,Third party Agent,A,1/22/2021,1/22/2022,Yes,2790,No,,,,,No,,,,,2021,4.7
dj_4836,Male,48,Windsor,12010,B404208,Third party Agent,A,1/22/2021,1/22/2022,Yes,3597,No,,,,,Yes,2851,1/25/2021,4/30/2021,Web portal,2021,3.7
dj_5202,Male,59,Windsor,12011,B404211,Third party Agent,A,1/22/2021,1/22/2022,Yes,1350,Yes,373,4/16/2021,7/9/2021,38756,Yes,2853,1/26/2021,4/14/2021,Web portal,2021,2.5
dj_5568,Male,42,Brampton,12012,B404209,Third party Agent,D,1/22/2021,1/22/2022,Yes,6958,No,,,,,No,,,,,2021,4.3
dj_5934,Female,20,Brampton,12013,B404212,Third party Agent,B,1/22/2021,1/22/2022,Yes,1921,No,,,,,No,,,,,2021,4.2
dj_6088,Male,52,Ottawa,12014,B406195,Third party Agent,B,1/22/2021,1/22/2022,Yes,4000,No,,,,,No,,,,,2021,3.8
dj_6453,Female,49,Vaughan,12015,B406194,Third party Agent,A,1/22/2021,1/22/2022,Yes,3428,No,,,,,No,,,,,2021,4.9
dj_6818,Male,20,Hamilton,12016,B406192,Third party Agent,C,1/22/2021,1/22/2022,Yes,2632,No,,,,,Yes,2852,1/26/2021,2/14/2021,Call,2021,3.6
dj_7183,Female,44,Mississauga,12017,B406197,Third party Agent,A,1/22/2021,1/22/2022,Yes,1882,No,,,,,No,,,,,2021,4.5
dj_7548,Male,47,Hamilton,12018,B406196,Third party Agent,A,1/22/2021,1/22/2022,Yes,2769,No,,,,,No,,,,,2021,4.4
dj_7913,Male,70,Hamilton,12019,B406193,Third party Agent,B,1/22/2021,1/22/2022,Yes,3024,No,,,,,No,,,,,2021,4.4
dj_23,Female,69,Vaughan,12020,B400134,Third party Agent,A,1/23/2021,1/23/2022,Yes,1935,No,,,,,No,,,,,2021,4.6
dj_753,Female,46,Windsor,12021,B400133,Third party Agent,C,1/23/2021,1/23/2022,Yes,1771,No,,,,,No,,,,,2021,4.4
dj_1118,Female,25,Vaughan,12022,B400135,Third party Agent,A,1/23/2021,1/23/2022,Yes,1857,No,,,,,No,,,,,2021,4.6
dj_1483,Female,56,Mississauga,12023,B400136,Third party Agent,D,1/23/2021,1/23/2022,Yes,1931,No,,,,,No,,,,,2021,4.4
dj_1848,Male,35,Ottawa,12024,B400137,Third party Agent,B,1/23/2021,1/23/2022,Yes,3180,No,,,,,No,,,,,2021,3.8
dj_2049,Female,30,Markham,12025,B402161,Third party Agent,C,1/23/2021,1/23/2022,Yes,3302,No,,,,,No,,,,,2021,4.8
dj_2414,Female,55,Ottawa,12026,B402160,Third party Agent,B,1/23/2021,1/23/2022,Yes,2646,No,,,,,No,,,,,2021,4.1
dj_2779,Male,35,Markham,12027,B402159,Third party Agent,C,1/23/2021,1/23/2022,Yes,3993,No,,,,,No,,,,,2021,4.8
dj_3144,Male,31,Windsor,12028,B402162,Third party Agent,B,1/23/2021,1/23/2022,Yes,2523,No,,,,,No,,,,,2021,4.1
dj_3509,Female,18,Vaughan,12029,B402158,Third party Agent,B,1/23/2021,1/23/2022,Yes,3603,No,,,,,No,,,,,2021,4.4
dj_4105,Female,24,Windsor,12030,B404216,Third party Agent,A,1/23/2021,1/23/2022,Yes,1844,No,,,,,No,,,,,2021,4.8
dj_4471,Male,70,Mississauga,12031,B404217,Third party Agent,D,1/23/2021,1/23/2022,Yes,6269,No,,,,,No,,,,,2021,4.6
dj_4837,Female,62,Kitchener,12032,B404214,Third party Agent,D,1/23/2021,1/23/2022,Yes,8685,No,,,,,Yes,2857,1/27/2021,4/16/2021,Call,2021,3.6
dj_5203,Female,28,Brampton,12033,B404215,Third party Agent,B,1/23/2021,1/23/2022,Yes,2645,Yes,374,4/24/2021,7/24/2021,60896,Yes,2856,1/25/2021,5/8/2021,Call,2021,3.1
dj_5569,Female,65,Toronto,12034,B404219,Third party Agent,A,1/23/2021,1/23/2022,Yes,1398,No,,,,,No,,,,,2021,4.5
dj_6089,Female,64,Brampton,12035,B406198,Third party Agent,B,1/23/2021,1/23/2022,Yes,5177,No,,,,,No,,,,,2021,4.1
dj_6454,Male,61,Ottawa,12036,B406203,Third party Agent,B,1/23/2021,1/23/2022,Yes,3749,No,,,,,No,,,,,2021,5
dj_6819,Female,40,Toronto,12037,B406199,Third party Agent,D,1/23/2021,1/23/2022,Yes,6195,No,,,,,Yes,2858,1/24/2021,2/22/2021,Call,2021,3.7
dj_7184,Male,60,Mississauga,12038,B406200,Third party Agent,C,1/23/2021,1/23/2022,Yes,3753,No,,,,,Yes,2859,1/26/2021,5/12/2021,Web portal,2021,3.3
dj_7549,Female,37,Hamilton,12039,B406201,Third party Agent,B,1/23/2021,1/23/2022,Yes,5624,No,,,,,No,,,,,2021,4.4
dj_7914,Female,20,Toronto,12040,B406202,Third party Agent,D,1/23/2021,1/23/2022,Yes,8239,No,,,,,No,,,,,2021,4.4
dj_389,Female,25,Windsor,12041,B400138,Third party Agent,D,1/24/2021,1/24/2022,Yes,5208,No,,,,,No,,,,,2021,4.9
dj_1119,Male,59,Hamilton,12042,B400140,Third party Agent,A,1/24/2021,1/24/2022,Yes,3874,No,,,,,No,,,,,2021,4.2
dj_1849,Male,48,Hamilton,12043,B400141,Third party Agent,A,1/24/2021,1/24/2022,Yes,4058,No,,,,,No,,,,,2021,4.1
dj_2050,Male,70,Toronto,12044,B402164,Third party Agent,D,1/24/2021,1/24/2022,Yes,8869,No,,,,,No,,,,,2021,5
dj_2780,Male,57,Markham,12045,B402165,Third party Agent,B,1/24/2021,1/24/2022,Yes,6167,No,,,,,No,,,,,2021,4.6
dj_3145,Female,20,Toronto,12046,B402166,Third party Agent,B,1/24/2021,1/24/2022,Yes,5613,No,,,,,No,,,,,2021,4.6
dj_3510,Male,27,Kitchener,12047,B402169,Third party Agent,D,1/24/2021,1/24/2022,Yes,5516,No,,,,,No,,,,,2021,4.7
dj_3875,Female,66,London,12048,B402167,Third party Agent,D,1/24/2021,1/24/2022,Yes,2358,No,,,,,No,,,,,2021,4.2
dj_4106,Female,23,Hamilton,12049,B404222,Third party Agent,A,1/24/2021,1/24/2022,Yes,1611,No,,,,,No,,,,,2021,4.5
dj_4472,Female,56,London,12050,B404225,Third party Agent,A,1/24/2021,1/24/2022,Yes,3785,No,,,,,No,,,,,2021,4.6
dj_4838,Male,21,Toronto,12051,B404221,Third party Agent,C,1/24/2021,1/24/2022,Yes,2567,No,,,,,No,,,,,2021,4.6
dj_5204,Male,19,Markham,12052,B404223,Third party Agent,D,1/24/2021,1/24/2022,Yes,4979,Yes,375,4/27/2021,7/29/2021,55923,Yes,2860,1/26/2021,4/26/2021,Web portal,2021,3.1
dj_5570,Female,20,Windsor,12053,B404224,Third party Agent,A,1/24/2021,1/24/2022,Yes,1925,No,,,,,No,,,,,2021,3.9
dj_5936,Female,40,Brampton,12054,B404220,Third party Agent,D,1/24/2021,1/24/2022,Yes,2730,No,,,,,No,,,,,2021,4.4
dj_6090,Female,39,Toronto,12055,B406207,Third party Agent,A,1/24/2021,1/24/2022,No,3128,No,,,,,Yes,2861,1/26/2021,2/18/2021,Web portal,2021,3.6
dj_6455,Female,50,Toronto,12056,B406206,Third party Agent,A,1/24/2021,1/24/2022,Yes,2650,No,,,,,No,,,,,2021,4.3
dj_6820,Male,35,Brampton,12057,B406208,Third party Agent,A,1/24/2021,1/24/2022,Yes,3673,No,,,,,No,,,,,2021,3.8
dj_7185,Female,23,Ottawa,12058,B406204,Third party Agent,B,1/24/2021,1/24/2022,Yes,5085,No,,,,,No,,,,,2021,3.8
dj_7550,Male,22,Brampton,12059,B406205,Third party Agent,D,1/24/2021,1/24/2022,No,3789,No,,,,,No,,,,,2021,3.8
dj_7915,Male,61,Brampton,12060,B406209,Third party Agent,A,1/24/2021,1/24/2022,Yes,3702,No,,,,,No,,,,,2021,4.1
dj_390,Female,23,Windsor,12061,B400149,Third party Agent,C,1/25/2021,1/25/2022,Yes,4249,No,,,,,No,,,,,2021,4.2
dj_755,Female,52,Vaughan,12062,B400144,Third party Agent,B,1/25/2021,1/25/2022,No,3527,No,,,,,No,,,,,2021,4.6
dj_1485,Female,20,Toronto,12063,B400146,Third party Agent,B,1/25/2021,1/25/2022,Yes,5846,No,,,,,Yes,2864,1/29/2021,3/23/2021,Call,2021,3.4
dj_1850,Female,34,Vaughan,12064,B400147,Third party Agent,A,1/25/2021,1/25/2022,Yes,3904,No,,,,,No,,,,,2021,3.9
dj_2051,Female,53,Mississauga,12065,B402171,Third party Agent,A,1/25/2021,1/25/2022,Yes,4096,No,,,,,No,,,,,2021,4.9
dj_2416,Female,54,London,12066,B402174,Third party Agent,D,1/25/2021,1/25/2022,No,2971,No,,,,,No,,,,,2021,5
dj_3146,Male,45,Ottawa,12067,B402172,Third party Agent,D,1/25/2021,1/25/2022,Yes,8352,No,,,,,No,,,,,2021,4.5
dj_3511,Male,53,Ottawa,12068,B402173,Third party Agent,A,1/25/2021,1/25/2022,Yes,1951,No,,,,,No,,,,,2021,4.1
dj_3876,Male,58,Windsor,12069,B402170,Third party Agent,C,1/25/2021,1/25/2022,Yes,6043,No,,,,,No,,,,,2021,4.5
dj_4107,Female,68,Vaughan,12070,B404227,Third party Agent,A,1/25/2021,1/25/2022,Yes,2882,No,,,,,No,,,,,2021,3.8
dj_4473,Male,23,Windsor,12071,B404228,Third party Agent,A,1/25/2021,1/25/2022,Yes,2718,No,,,,,No,,,,,2021,4
dj_4839,Female,48,Ottawa,12072,B404226,Third party Agent,B,1/25/2021,1/25/2022,Yes,4219,No,,,,,No,,,,,2021,4.8
dj_5205,Female,29,Ottawa,12073,B404229,Third party Agent,B,1/25/2021,1/25/2022,Yes,3089,Yes,376,8/26/2021,3/27/2022,65364,Yes,2863,1/29/2021,4/17/2021,Web portal,2021,2.4
dj_5571,Male,36,Toronto,12074,B404230,Third party Agent,C,1/25/2021,1/25/2022,Yes,3348,No,,,,,Yes,2866,1/26/2021,4/23/2021,Web portal,2021,3.2
dj_5937,Male,61,London,12075,B404231,Third party Agent,A,1/25/2021,1/25/2022,Yes,1250,No,,,,,Yes,2867,1/29/2021,4/15/2021,Call,2021,3.7
dj_6091,Female,26,Mississauga,12076,B406212,Third party Agent,D,1/25/2021,1/25/2022,Yes,7240,No,,,,,No,,,,,2021,4.6
dj_6456,Male,28,Brampton,12077,B406214,Third party Agent,C,1/25/2021,1/25/2022,Yes,4877,No,,,,,No,,,,,2021,4.9
dj_6821,Female,30,Hamilton,12078,B406213,Third party Agent,B,1/25/2021,1/25/2022,Yes,3826,No,,,,,No,,,,,2021,4.6
dj_7186,Male,45,London,12079,B406211,Third party Agent,D,1/25/2021,1/25/2022,Yes,7337,No,,,,,Yes,2865,1/29/2021,5/29/2021,Web portal,2021,3.6
dj_7551,Female,25,Hamilton,12080,B406210,Third party Agent,C,1/25/2021,1/25/2022,Yes,4967,No,,,,,Yes,2862,1/27/2021,3/22/2021,Web portal,2021,3.3
dj_7916,Male,63,London,12081,B406215,Third party Agent,D,1/25/2021,1/25/2022,Yes,7879,No,,,,,No,,,,,2021,4.3
dj_26,Female,47,Ottawa,12082,B400151,Third party Agent,B,1/26/2021,1/26/2022,Yes,1669,No,,,,,No,,,,,2021,4
dj_391,Male,56,Markham,12083,B400152,Third party Agent,D,1/26/2021,1/26/2022,Yes,4353,No,,,,,No,,,,,2021,3.9
dj_756,Female,54,Toronto,12084,B400155,Third party Agent,A,1/26/2021,1/26/2022,Yes,3667,No,,,,,No,,,,,2021,4.1
dj_1121,Male,66,Toronto,12085,B400153,Third party Agent,B,1/26/2021,1/26/2022,Yes,3045,No,,,,,No,,,,,2021,4.5
dj_1486,Male,55,Hamilton,12086,B400150,Third party Agent,D,1/26/2021,1/26/2022,Yes,9217,No,,,,,No,,,,,2021,4
dj_1851,Male,43,Ottawa,12087,B400154,Third party Agent,C,1/26/2021,1/26/2022,Yes,3966,No,,,,,No,,,,,2021,4.4
dj_2052,Male,33,Brampton,12088,B402176,Third party Agent,C,1/26/2021,1/26/2022,Yes,3323,No,,,,,No,,,,,2021,4.8
dj_2417,Male,46,Kitchener,12089,B402179,Third party Agent,B,1/26/2021,1/26/2022,Yes,5890,No,,,,,No,,,,,2021,4.7
dj_2782,Male,48,Mississauga,12090,B402180,Third party Agent,A,1/26/2021,1/26/2022,Yes,3484,No,,,,,No,,,,,2021,4.9
dj_3147,Female,46,London,12091,B402178,Third party Agent,C,1/26/2021,1/26/2022,Yes,1701,No,,,,,No,,,,,2021,4.7
dj_3512,Female,66,Brampton,12092,B402177,Third party Agent,D,1/26/2021,1/26/2022,Yes,8505,No,,,,,No,,,,,2021,4.3
dj_3877,Female,23,Mississauga,12093,B402181,Third party Agent,A,1/26/2021,1/26/2022,Yes,2998,No,,,,,Yes,2868,1/27/2021,3/17/2021,Call,2021,3.1
dj_4108,Male,45,Vaughan,12094,B404236,Third party Agent,B,1/26/2021,1/26/2022,Yes,4084,No,,,,,No,,,,,2021,4.9
dj_4474,Male,59,Windsor,12095,B404237,Third party Agent,B,1/26/2021,1/26/2022,Yes,2233,No,,,,,Yes,2872,1/30/2021,2/16/2021,Web portal,2021,3.7
dj_4840,Male,24,Vaughan,12096,B404235,Third party Agent,D,1/26/2021,1/26/2022,Yes,7477,No,,,,,No,,,,,2021,4.4
dj_5206,Male,37,Ottawa,12097,B404234,Third party Agent,A,1/26/2021,1/26/2022,Yes,1767,Yes,377,3/8/2021,4/18/2021,73968,Yes,2870,1/30/2021,3/16/2021,Call,2021,2.5
dj_5572,Female,56,Toronto,12098,B404233,Third party Agent,C,1/26/2021,1/26/2022,Yes,5222,No,,,,,No,,,,,2021,4.2
dj_5938,Male,69,Brampton,12099,B404232,Third party Agent,D,1/26/2021,1/26/2022,Yes,5850,No,,,,,No,,,,,2021,3.9
dj_6092,Male,20,Markham,12100,B406221,Third party Agent,D,1/26/2021,1/26/2022,Yes,2472,No,,,,,No,,,,,2021,4.4
dj_6457,Female,18,Vaughan,12101,B406218,Third party Agent,C,1/26/2021,1/26/2022,Yes,5524,No,,,,,No,,,,,2021,4.7
dj_6822,Male,20,Toronto,12102,B406217,Third party Agent,A,1/26/2021,1/26/2022,Yes,2586,No,,,,,No,,,,,2021,4.3
dj_7187,Female,30,Toronto,12103,B406220,Third party Agent,C,1/26/2021,1/26/2022,No,4859,No,,,,,Yes,2871,1/30/2021,5/21/2021,Call,2021,3.3
dj_7552,Male,68,Vaughan,12104,B406219,Third party Agent,D,1/26/2021,1/26/2022,Yes,9970,No,,,,,Yes,2869,1/28/2021,3/13/2021,Call,2021,3.4
dj_7917,Male,37,Markham,12105,B406216,Third party Agent,A,1/26/2021,1/26/2022,Yes,3540,No,,,,,No,,,,,2021,4
dj_27,Female,39,Hamilton,12106,B400158,Third party Agent,A,1/27/2021,1/27/2022,Yes,2856,No,,,,,No,,,,,2021,4.5
dj_757,Male,64,Ottawa,12107,B400156,Third party Agent,C,1/27/2021,1/27/2022,Yes,2414,No,,,,,Yes,2876,1/30/2021,3/10/2021,Web portal,2021,3.7
dj_1487,Male,42,Windsor,12108,B400157,Third party Agent,A,1/27/2021,1/27/2022,Yes,2786,No,,,,,No,,,,,2021,4.6
dj_2053,Female,64,Kitchener,12109,B402183,Third party Agent,B,1/27/2021,1/27/2022,Yes,3834,No,,,,,No,,,,,2021,3.8
dj_2418,Male,21,London,12110,B402184,Third party Agent,D,1/27/2021,1/27/2022,Yes,5429,No,,,,,No,,,,,2021,5
dj_3148,Female,36,Toronto,12111,B402186,Third party Agent,A,1/27/2021,1/27/2022,Yes,2252,No,,,,,No,,,,,2021,4.3
dj_3513,Male,54,Kitchener,12112,B402187,Third party Agent,D,1/27/2021,1/27/2022,Yes,7713,No,,,,,No,,,,,2021,4.3
dj_4109,Male,65,Brampton,12113,B404241,Third party Agent,C,1/27/2021,1/27/2022,Yes,3795,No,,,,,No,,,,,2021,3.8
dj_4475,Female,21,Kitchener,12114,B404239,Third party Agent,C,1/27/2021,1/27/2022,Yes,2266,No,,,,,No,,,,,2021,4.2
dj_4841,Female,65,Vaughan,12115,B404242,Third party Agent,C,1/27/2021,1/27/2022,Yes,2985,No,,,,,No,,,,,2021,4.1
