Policy id,Policy number,Policy start date,Policy end date,Profitability,Active year,Purchase method,Coverage type,Premium,Customer id
11166,B403938,12/3/2020,12/3/2021,2885.8629,2020,Third party Agent,A,2886,dj_3093
11167,B403940,12/3/2020,12/3/2021,7092.7553,2020,Third party Agent,D,7093,dj_3458
11168,B403941,12/3/2020,12/3/2021,5562.6053,2020,Third party Agent,B,5563,dj_3823
11169,B405921,12/3/2020,12/3/2021,3866.28,2020,Third party Agent,A,3866,dj_4420
11170,B405925,12/3/2020,12/3/2021,4332.9,2020,Third party Agent,D,4333,dj_4786
11171,B405924,12/3/2020,12/3/2021,7006.37,2020,Third party Agent,D,7006,dj_5152
11172,B405922,12/3/2020,12/3/2021,5020.71,2020,Third party Agent,D,5021,dj_5518
11173,B405923,12/3/2020,12/3/2021,1909.91,2020,Third party Agent,B,1910,dj_5884
11174,B401890,12/4/2020,12/4/2021,6165.4844,2020,Third party Agent,D,6165,dj_338
11175,B401887,12/4/2020,12/4/2021,1800.4765,2020,Third party Agent,A,1800,dj_703
11176,B401888,12/4/2020,12/4/2021,1693.366,2020,Third party Agent,D,1693,dj_1068
11177,B401889,12/4/2020,12/4/2021,2579.8329,2020,Third party Agent,A,2580,dj_1433
11178,B401886,12/4/2020,12/4/2021,3703.9831,2020,Third party Agent,B,3704,dj_1798
11179,B403944,12/4/2020,12/4/2021,4224.2341,2020,Third party Agent,B,4224,dj_2364
11180,B403945,12/4/2020,12/4/2021,2263.6019,2020,Third party Agent,C,2264,dj_2729
11181,B403942,12/4/2020,12/4/2021,1852.5016,2020,Third party Agent,A,1853,dj_3094
11182,B403943,12/4/2020,12/4/2021,1325.1099,2020,Third party Agent,A,1325,dj_3459
11183,B403946,12/4/2020,12/4/2021,7087.6548,2020,Third party Agent,D,7088,dj_3824
11184,B405927,12/4/2020,12/4/2021,1984.65,2020,Third party Agent,B,1985,dj_4421
11185,B405928,12/4/2020,12/4/2021,3311.79,2020,Third party Agent,C,3312,dj_4787
11186,B405930,12/4/2020,12/4/2021,9303.11,2020,Third party Agent,D,9303,dj_5153
11187,B405926,12/4/2020,12/4/2021,3844.06,2020,Third party Agent,A,3844,dj_5519
11188,B405929,12/4/2020,12/4/2021,6037.78,2020,Third party Agent,D,6038,dj_5885
11189,B401893,12/5/2020,12/5/2021,7615.0465,2020,Third party Agent,D,7615,dj_339
11190,B401895,12/5/2020,12/5/2021,2960.3302,2020,Third party Agent,D,2960,dj_704
11191,B401891,12/5/2020,12/5/2021,5012.7714,2020,Third party Agent,C,5013,dj_1069
11192,B401894,12/5/2020,12/5/2021,2322.7677,2020,Third party Agent,D,2323,dj_1434
11193,B401892,12/5/2020,12/5/2021,2197.2954,2020,Third party Agent,C,2197,dj_1799
11194,B403950,12/5/2020,12/5/2021,3698.8826,2020,Third party Agent,D,3699,dj_3095
11195,B403951,12/5/2020,12/5/2021,1756.6122,2020,Third party Agent,C,1757,dj_3460
11196,B403947,12/5/2020,12/5/2021,5971.6654,2020,Third party Agent,B,5972,dj_3825
11197,B405932,12/5/2020,12/5/2021,3623.88,2020,Third party Agent,A,3624,dj_4422
11198,B405935,12/5/2020,12/5/2021,2529.04,2020,Third party Agent,C,2529,dj_4788
11199,B405933,12/5/2020,12/5/2021,2590.65,2020,Third party Agent,B,2591,dj_5154
11200,B405934,12/5/2020,12/5/2021,3682.46,2020,Third party Agent,C,3682,dj_5520
11201,B405931,12/5/2020,12/5/2021,4822.75,2020,Third party Agent,C,4823,dj_5886
11202,B401897,12/6/2020,12/6/2021,4617.9927,2020,Third party Agent,D,4618,dj_340
11203,B401899,12/6/2020,12/6/2021,2373.7727,2020,Third party Agent,D,2374,dj_1070
11204,B401900,12/6/2020,12/6/2021,2313.5868,2020,Third party Agent,A,2314,dj_1435
11205,B401896,12/6/2020,12/6/2021,5884.9569,2020,Third party Agent,D,5885,dj_1800
11206,B403954,12/6/2020,12/6/2021,2560.451,2020,Third party Agent,C,2560,dj_2366
11207,B403952,12/6/2020,12/6/2021,7831.3077,2020,Third party Agent,D,7831,dj_2731
11208,B403955,12/6/2020,12/6/2021,4505.7817,2020,Third party Agent,D,4506,dj_3096
11209,B403956,12/6/2020,12/6/2021,5789.0675,2020,Third party Agent,B,5789,dj_3461
11210,B403953,12/6/2020,12/6/2021,4534.3445,2020,Third party Agent,B,4534,dj_3826
11211,B405939,12/6/2020,12/6/2021,6136.76,2020,Third party Agent,D,6137,dj_4423
11212,B405936,12/6/2020,12/6/2021,5099.49,2020,Third party Agent,B,5099,dj_4789
11213,B405940,12/6/2020,12/6/2021,8409.26,2020,Third party Agent,D,8409,dj_5155
11214,B405938,12/6/2020,12/6/2021,4149.08,2020,Third party Agent,B,4149,dj_5521
11215,B405937,12/6/2020,12/6/2021,2367.44,2020,Third party Agent,B,2367,dj_5887
11216,B401902,12/7/2020,12/7/2021,1992.2553,2020,Third party Agent,A,1992,dj_341
11217,B401905,12/7/2020,12/7/2021,3013.3754,2020,Third party Agent,A,3013,dj_706
11218,B401903,12/7/2020,12/7/2021,2698.1645,2020,Third party Agent,C,2698,dj_1071
11219,B401904,12/7/2020,12/7/2021,8600.4631,2020,Third party Agent,D,8600,dj_1801
11220,B403959,12/7/2020,12/7/2021,3178.6316,2020,Third party Agent,A,3179,dj_2367
11221,B403960,12/7/2020,12/7/2021,3322.4657,2020,Third party Agent,B,3322,dj_2732
11222,B403957,12/7/2020,12/7/2021,3595.8525,2020,Third party Agent,A,3596,dj_3097
11223,B403961,12/7/2020,12/7/2021,4286.4602,2020,Third party Agent,B,4286,dj_3462
11224,B403958,12/7/2020,12/7/2021,1721.9288,2020,Third party Agent,A,1722,dj_3827
11225,B405942,12/7/2020,12/7/2021,3695.59,2020,Third party Agent,C,3696,dj_4424
11226,B405941,12/7/2020,12/7/2021,4946.98,2020,Third party Agent,D,4947,dj_4790
11227,B405943,12/7/2020,12/7/2021,2893.65,2020,Third party Agent,A,2894,dj_5156
11228,B405945,12/7/2020,12/7/2021,2210.89,2020,Third party Agent,B,2211,dj_5522
11229,B405944,12/7/2020,12/7/2021,3086.56,2020,Third party Agent,A,3087,dj_5888
11230,B401909,12/8/2020,12/8/2021,2872.6016,2020,Third party Agent,A,2873,dj_707
11231,B401906,12/8/2020,12/8/2021,8194.4633,2020,Third party Agent,D,8194,dj_1072
11232,B401907,12/8/2020,12/8/2021,2556.3706,2020,Third party Agent,C,2556,dj_1437
11233,B401908,12/8/2020,12/8/2021,7784.3831,2020,Third party Agent,D,7784,dj_1802
11234,B403964,12/8/2020,12/8/2021,7377.3632,2020,Third party Agent,D,7377,dj_2368
11235,B403962,12/8/2020,12/8/2021,1598.4967,2020,Third party Agent,A,1598,dj_2733
11236,B403965,12/8/2020,12/8/2021,1705.6072,2020,Third party Agent,C,1706,dj_3098
11237,B403963,12/8/2020,12/8/2021,3105.1844,2020,Third party Agent,A,3105,dj_3463
11238,B403966,12/8/2020,12/8/2021,1951.4513,2020,Third party Agent,A,1951,dj_3828
11239,B405946,12/8/2020,12/8/2021,8990.01,2020,Third party Agent,D,8990,dj_4425
11240,B405947,12/8/2020,12/8/2021,2762.35,2020,Third party Agent,D,2762,dj_4791
11241,B405948,12/8/2020,12/8/2021,3038.08,2020,Third party Agent,C,3038,dj_5157
11242,B405949,12/8/2020,12/8/2021,5674.18,2020,Third party Agent,D,5674,dj_5523
11243,B405950,12/8/2020,12/8/2021,3122.92,2020,Third party Agent,C,3123,dj_5889
11244,B401912,12/9/2020,12/9/2021,2733.868,2020,Third party Agent,A,2734,dj_343
11245,B401913,12/9/2020,12/9/2021,2297.2652,2020,Third party Agent,C,2297,dj_1073
11246,B401914,12/9/2020,12/9/2021,5654.4143,2020,Third party Agent,B,5654,dj_1438
11247,B401911,12/9/2020,12/9/2021,3530.5661,2020,Third party Agent,A,3531,dj_1803
11248,B403967,12/9/2020,12/9/2021,2850.1594,2020,Third party Agent,A,2850,dj_2369
11249,B403970,12/9/2020,12/9/2021,1751.5117,2020,Third party Agent,A,1752,dj_2734
11250,B403968,12/9/2020,12/9/2021,8428.0662,2020,Third party Agent,D,8428,dj_3099
11251,B403971,12/9/2020,12/9/2021,2246.2602,2020,Third party Agent,D,2246,dj_3464
11252,B403969,12/9/2020,12/9/2021,4681.2389,2020,Third party Agent,C,4681,dj_3829
11253,B405953,12/9/2020,12/9/2021,7032.63,2020,Third party Agent,D,7033,dj_4426
11254,B405955,12/9/2020,12/9/2021,1527.12,2020,Third party Agent,A,1527,dj_4792
11255,B405951,12/9/2020,12/9/2021,1835.17,2020,Third party Agent,C,1835,dj_5158
11256,B405954,12/9/2020,12/9/2021,2002.83,2020,Third party Agent,A,2003,dj_5524
11257,B405952,12/9/2020,12/9/2021,4882.34,2020,Third party Agent,B,4882,dj_5890
11258,B401916,12/10/2020,12/10/2021,3031.7372,2020,Third party Agent,A,3032,dj_344
11259,B401917,12/10/2020,12/10/2021,2487.0038,2020,Third party Agent,A,2487,dj_709
11260,B401918,12/10/2020,12/10/2021,7038.69,2020,Third party Agent,D,7039,dj_1074
11261,B401919,12/10/2020,12/10/2021,2975.6317,2020,Third party Agent,C,2976,dj_1439
11262,B403972,12/10/2020,12/10/2021,5418.7712,2020,Third party Agent,C,5419,dj_2370
11263,B403974,12/10/2020,12/10/2021,2351.3305,2020,Third party Agent,B,2351,dj_2735
11264,B403975,12/10/2020,12/10/2021,2913.4056,2020,Third party Agent,A,2913,dj_3100
11265,B403973,12/10/2020,12/10/2021,5944.1227,2020,Third party Agent,C,5944,dj_3465
11266,B403976,12/10/2020,12/10/2021,2761.4107,2020,Third party Agent,A,2761,dj_3830
11267,B405956,12/10/2020,12/10/2021,3836.99,2020,Third party Agent,A,3837,dj_4427
11268,B405957,12/10/2020,12/10/2021,1338.25,2020,Third party Agent,A,1338,dj_4793
11269,B405960,12/10/2020,12/10/2021,3817.8,2020,Third party Agent,A,3818,dj_5159
11270,B405958,12/10/2020,12/10/2021,4559.14,2020,Third party Agent,C,4559,dj_5525
11271,B405959,12/10/2020,12/10/2021,1532.17,2020,Third party Agent,A,1532,dj_5891
11272,B401922,12/11/2020,12/11/2021,8865.6891,2020,Third party Agent,D,8866,dj_345
11273,B401921,12/11/2020,12/11/2021,2405.3958,2020,Third party Agent,A,2405,dj_1075
11274,B401923,12/11/2020,12/11/2021,6096.1176,2020,Third party Agent,C,6096,dj_1440
11275,B401924,12/11/2020,12/11/2021,4276.2592,2020,Third party Agent,B,4276,dj_1805
11276,B403979,12/11/2020,12/11/2021,2561.4711,2020,Third party Agent,B,2561,dj_2371
11277,B403977,12/11/2020,12/11/2021,1914.7277,2020,Third party Agent,A,1915,dj_2736
11278,B403980,12/11/2020,12/11/2021,4229.3346,2020,Third party Agent,C,4229,dj_3101
11279,B403978,12/11/2020,12/11/2021,5504.4596,2020,Third party Agent,C,5504,dj_3466
11280,B403981,12/11/2020,12/11/2021,1883.1046,2020,Third party Agent,A,1883,dj_3831
11281,B405963,12/11/2020,12/11/2021,3761.24,2020,Third party Agent,B,3761,dj_4428
11282,B405961,12/11/2020,12/11/2021,1807.9,2020,Third party Agent,A,1808,dj_4794
11283,B405965,12/11/2020,12/11/2021,4866.18,2020,Third party Agent,C,4866,dj_5160
11284,B405962,12/11/2020,12/11/2021,5089.39,2020,Third party Agent,B,5089,dj_5526
11285,B405964,12/11/2020,12/11/2021,3212.81,2020,Third party Agent,B,3213,dj_5892
11286,B401930,12/12/2020,12/12/2021,6441.9315,2020,Third party Agent,D,6442,dj_346
11287,B401927,12/12/2020,12/12/2021,3347.9682,2020,Third party Agent,B,3348,dj_711
11288,B401928,12/12/2020,12/12/2021,5902.2986,2020,Third party Agent,C,5902,dj_1076
11289,B401926,12/12/2020,12/12/2021,3160.2698,2020,Third party Agent,C,3160,dj_1441
11290,B403982,12/12/2020,12/12/2021,4714.9022,2020,Third party Agent,C,4715,dj_2372
11291,B403984,12/12/2020,12/12/2021,9431.8446,2020,Third party Agent,D,9432,dj_2737
11292,B403983,12/12/2020,12/12/2021,7535.4787,2020,Third party Agent,D,7535,dj_3102
11293,B403985,12/12/2020,12/12/2021,4104.8824,2020,Third party Agent,B,4105,dj_3467
11294,B403986,12/12/2020,12/12/2021,3665.2193,2020,Third party Agent,D,3665,dj_3832
11295,B405966,12/12/2020,12/12/2021,1633.17,2020,Third party Agent,C,1633,dj_4429
11296,B405967,12/12/2020,12/12/2021,4950.01,2020,Third party Agent,C,4950,dj_4795
11297,B405970,12/12/2020,12/12/2021,2463.39,2020,Third party Agent,A,2463,dj_5161
11298,B405968,12/12/2020,12/12/2021,1690.74,2020,Third party Agent,A,1691,dj_5527
11299,B405969,12/12/2020,12/12/2021,3880.42,2020,Third party Agent,B,3880,dj_5893
11300,B401933,12/13/2020,12/13/2021,2731.8278,2020,Third party Agent,C,2732,dj_347
11301,B401935,12/13/2020,12/13/2021,2918.5061,2020,Third party Agent,C,2919,dj_712
11302,B401934,12/13/2020,12/13/2021,5742.1429,2020,Third party Agent,D,5742,dj_1077
11303,B401931,12/13/2020,12/13/2021,4389.4903,2020,Third party Agent,B,4389,dj_1442
11304,B403990,12/13/2020,12/13/2021,2884.8428,2020,Third party Agent,A,2885,dj_2373
11305,B403987,12/13/2020,12/13/2021,3425.4958,2020,Third party Agent,B,3425,dj_2738
11306,B403988,12/13/2020,12/13/2021,4840.3745,2020,Third party Agent,D,4840,dj_3103
11307,B403991,12/13/2020,12/13/2021,1724.9891,2020,Third party Agent,D,1725,dj_3468
11308,B403989,12/13/2020,12/13/2021,2041.2201,2020,Third party Agent,B,2041,dj_3833
11309,B405973,12/13/2020,12/13/2021,1900.82,2020,Third party Agent,A,1901,dj_4430
11310,B405972,12/13/2020,12/13/2021,5020.71,2020,Third party Agent,C,5021,dj_4796
11311,B405971,12/13/2020,12/13/2021,5665.09,2020,Third party Agent,C,5665,dj_5162
11312,B405975,12/13/2020,12/13/2021,3253.21,2020,Third party Agent,C,3253,dj_5528
11313,B405974,12/13/2020,12/13/2021,1737.2,2020,Third party Agent,A,1737,dj_5894
11314,B401939,12/14/2020,12/14/2021,6941.7805,2020,Third party Agent,D,6942,dj_348
11315,B401940,12/14/2020,12/14/2021,2046.3206,2020,Third party Agent,D,2046,dj_713
11316,B401937,12/14/2020,12/14/2021,3313.2848,2020,Third party Agent,C,3313,dj_1443
11317,B401938,12/14/2020,12/14/2021,1451.6023,2020,Third party Agent,A,1452,dj_1808
11318,B403992,12/14/2020,12/14/2021,1246.5622,2020,Third party Agent,A,1247,dj_2374
11319,B403994,12/14/2020,12/14/2021,2996.0337,2020,Third party Agent,B,2996,dj_2739
11320,B403995,12/14/2020,12/14/2021,3690.7218,2020,Third party Agent,C,3691,dj_3104
11321,B403993,12/14/2020,12/14/2021,1550.552,2020,Third party Agent,C,1551,dj_3469
11322,B403996,12/14/2020,12/14/2021,3834.5559,2020,Third party Agent,A,3835,dj_3834
11323,B405980,12/14/2020,12/14/2021,3035.05,2020,Third party Agent,A,3035,dj_4431
11324,B405976,12/14/2020,12/14/2021,5960.01,2020,Third party Agent,C,5960,dj_4797
11325,B405978,12/14/2020,12/14/2021,4711.65,2020,Third party Agent,B,4712,dj_5163
11326,B405979,12/14/2020,12/14/2021,3247.15,2020,Third party Agent,B,3247,dj_5529
11327,B405977,12/14/2020,12/14/2021,3660.24,2020,Third party Agent,A,3660,dj_5895
11328,B401943,12/15/2020,12/15/2021,4271.1587,2020,Third party Agent,D,4271,dj_349
11329,B401945,12/15/2020,12/15/2021,4783.2489,2020,Third party Agent,B,4783,dj_714
11330,B401941,12/15/2020,12/15/2021,6884.6549,2020,Third party Agent,D,6885,dj_1444
11331,B401942,12/15/2020,12/15/2021,3825.375,2020,Third party Agent,A,3825,dj_1809
11332,B403999,12/15/2020,12/15/2021,2460.4812,2020,Third party Agent,B,2460,dj_2375
11333,B404000,12/15/2020,12/15/2021,2922.5865,2020,Third party Agent,C,2923,dj_2740
11334,B404001,12/15/2020,12/15/2021,3918.2041,2020,Third party Agent,A,3918,dj_3105
11335,B403997,12/15/2020,12/15/2021,2155.4713,2020,Third party Agent,B,2155,dj_3470
11336,B403998,12/15/2020,12/15/2021,7677.2726,2020,Third party Agent,D,7677,dj_3835
11337,B405982,12/15/2020,12/15/2021,3123.93,2020,Third party Agent,A,3124,dj_4432
11338,B405985,12/15/2020,12/15/2021,4601.56,2020,Third party Agent,C,4602,dj_4798
11339,B405984,12/15/2020,12/15/2021,4297.55,2020,Third party Agent,D,4298,dj_5164
11340,B405983,12/15/2020,12/15/2021,8809.22,2020,Third party Agent,D,8809,dj_5530
11341,B405981,12/15/2020,12/15/2021,8176.96,2020,Third party Agent,D,8177,dj_5896
11342,B401950,12/16/2020,12/16/2021,1541.3711,2020,Third party Agent,A,1541,dj_350
11343,B401947,12/16/2020,12/16/2021,2614.5163,2020,Third party Agent,A,2615,dj_715
11344,B401948,12/16/2020,12/16/2021,1743.3509,2020,Third party Agent,C,1743,dj_1080
11345,B401946,12/16/2020,12/16/2021,3417.335,2020,Third party Agent,D,3417,dj_1445
11346,B401949,12/16/2020,12/16/2021,4514.9626,2020,Third party Agent,C,4515,dj_1810
11347,B404002,12/16/2020,12/16/2021,2889.9433,2020,Third party Agent,A,2890,dj_2376
11348,B404003,12/16/2020,12/16/2021,1797.4162,2020,Third party Agent,D,1797,dj_2741
11349,B404004,12/16/2020,12/16/2021,4439.4752,2020,Third party Agent,C,4439,dj_3106
11350,B404005,12/16/2020,12/16/2021,6425.6099,2020,Third party Agent,D,6426,dj_3471
11351,B404006,12/16/2020,12/16/2021,2978.692,2020,Third party Agent,A,2979,dj_3836
11352,B405988,12/16/2020,12/16/2021,4949,2020,Third party Agent,C,4949,dj_4433
11353,B405989,12/16/2020,12/16/2021,1336.23,2020,Third party Agent,A,1336,dj_4799
11354,B405990,12/16/2020,12/16/2021,2781.54,2020,Third party Agent,C,2782,dj_5165
11355,B405986,12/16/2020,12/16/2021,4555.1,2020,Third party Agent,C,4555,dj_5531
11356,B405987,12/16/2020,12/16/2021,2927.99,2020,Third party Agent,A,2928,dj_5897
11357,B401952,12/17/2020,12/17/2021,1864.7428,2020,Third party Agent,A,1865,dj_351
11358,B401951,12/17/2020,12/17/2021,1483.2254,2020,Third party Agent,A,1483,dj_1081
11359,B401953,12/17/2020,12/17/2021,3119.4658,2020,Third party Agent,B,3119,dj_1446
11360,B401954,12/17/2020,12/17/2021,3642.7771,2020,Third party Agent,C,3643,dj_1811
11361,B404009,12/17/2020,12/17/2021,6791.8258,2020,Third party Agent,D,6792,dj_2377
11362,B404010,12/17/2020,12/17/2021,1501.5872,2020,Third party Agent,A,1502,dj_2742
11363,B404007,12/17/2020,12/17/2021,5894.1378,2020,Third party Agent,B,5894,dj_3107
11364,B404008,12/17/2020,12/17/2021,2177.9135,2020,Third party Agent,A,2178,dj_3472
11365,B404011,12/17/2020,12/17/2021,5711.5399,2020,Third party Agent,D,5712,dj_3837
11366,B405991,12/17/2020,12/17/2021,3318.86,2020,Third party Agent,A,3319,dj_4434
11367,B405992,12/17/2020,12/17/2021,3569.34,2020,Third party Agent,B,3569,dj_4800
11368,B405995,12/17/2020,12/17/2021,2360.37,2020,Third party Agent,B,2360,dj_5166
11369,B405993,12/17/2020,12/17/2021,5052.02,2020,Third party Agent,B,5052,dj_5532
11370,B405994,12/17/2020,12/17/2021,4218.77,2020,Third party Agent,B,4219,dj_5898
11371,B401958,12/18/2020,12/18/2021,1611.758,2020,Third party Agent,A,1612,dj_352
11372,B401959,12/18/2020,12/18/2021,1936.1498,2020,Third party Agent,C,1936,dj_717
11373,B401960,12/18/2020,12/18/2021,2830.7775,2020,Third party Agent,A,2831,dj_1082
11374,B401956,12/18/2020,12/18/2021,2320.7275,2020,Third party Agent,C,2321,dj_1447
11375,B401957,12/18/2020,12/18/2021,2206.4763,2020,Third party Agent,D,2206,dj_1812
11376,B404012,12/18/2020,12/18/2021,3041.9382,2020,Third party Agent,B,3042,dj_2378
11377,B404015,12/18/2020,12/18/2021,4983.1885,2020,Third party Agent,B,4983,dj_2743
11378,B404013,12/18/2020,12/18/2021,3966.1488,2020,Third party Agent,B,3966,dj_3108
11379,B404014,12/18/2020,12/18/2021,9728.6937,2020,Third party Agent,D,9729,dj_3473
11380,B404016,12/18/2020,12/18/2021,2718.5665,2020,Third party Agent,D,2719,dj_3838
11381,B405996,12/18/2020,12/18/2021,5143.93,2020,Third party Agent,B,5144,dj_4435
11382,B405997,12/18/2020,12/18/2021,1965.46,2020,Third party Agent,A,1965,dj_4801
11383,B405998,12/18/2020,12/18/2021,2230.08,2020,Third party Agent,A,2230,dj_5167
11384,B405999,12/18/2020,12/18/2021,5674.18,2020,Third party Agent,C,5674,dj_5533
11385,B406000,12/18/2020,12/18/2021,1690.74,2020,Third party Agent,C,1691,dj_5899
11386,B401963,12/19/2020,12/19/2021,1930.0292,2020,Third party Agent,A,1930,dj_353
11387,B401965,12/19/2020,12/19/2021,2045.3005,2020,Third party Agent,C,2045,dj_718
11388,B401961,12/19/2020,12/19/2021,1719.8886,2020,Third party Agent,B,1720,dj_1448
11389,B401962,12/19/2020,12/19/2021,4511.9023,2020,Third party Agent,D,4512,dj_1813
11390,B404017,12/19/2020,12/19/2021,3495.8827,2020,Third party Agent,A,3496,dj_2379
11391,B404019,12/19/2020,12/19/2021,6842.8308,2020,Third party Agent,D,6843,dj_2744
11392,B404020,12/19/2020,12/19/2021,2250.3406,2020,Third party Agent,A,2250,dj_3109
11393,B404021,12/19/2020,12/19/2021,3502.0033,2020,Third party Agent,A,3502,dj_3474
11394,B404018,12/19/2020,12/19/2021,5935.9619,2020,Third party Agent,C,5936,dj_3839
11395,B406002,12/19/2020,12/19/2021,6924.56,2020,Third party Agent,D,6925,dj_4436
11396,B406003,12/19/2020,12/19/2021,2792.65,2020,Third party Agent,A,2793,dj_4802
11397,B406001,12/19/2020,12/19/2021,4237.96,2020,Third party Agent,D,4238,dj_5168
11398,B406005,12/19/2020,12/19/2021,3553.18,2020,Third party Agent,D,3553,dj_5534
11399,B406004,12/19/2020,12/19/2021,5210.59,2020,Third party Agent,C,5211,dj_5900
11400,B401970,12/20/2020,12/20/2021,1978.994,2020,Third party Agent,C,1979,dj_354
11401,B401967,12/20/2020,12/20/2021,8114.8955,2020,Third party Agent,D,8115,dj_719
11402,B401968,12/20/2020,12/20/2021,2422.7375,2020,Third party Agent,B,2423,dj_1449
11403,B401969,12/20/2020,12/20/2021,2691.0238,2020,Third party Agent,B,2691,dj_1814
11404,B404023,12/20/2020,12/20/2021,2879.7423,2020,Third party Agent,A,2880,dj_2380
11405,B404024,12/20/2020,12/20/2021,10130.6131,2020,Third party Agent,D,10131,dj_2745
11406,B404022,12/20/2020,12/20/2021,6494.9767,2020,Third party Agent,D,6495,dj_3110
11407,B404025,12/20/2020,12/20/2021,9360.4376,2020,Third party Agent,D,9360,dj_3475
11408,B404026,12/20/2020,12/20/2021,9918.4323,2020,Third party Agent,D,9918,dj_3840
11409,B406009,12/20/2020,12/20/2021,2725.99,2020,Third party Agent,A,2726,dj_4437
11410,B406008,12/20/2020,12/20/2021,1734.17,2020,Third party Agent,D,1734,dj_4803
11411,B406007,12/20/2020,12/20/2021,2935.06,2020,Third party Agent,B,2935,dj_5169
