Complaint id,Complaint file date,Complaint resolution date,Complaint resolution time,Complaint communication channel,Customer id
3925,9/26/2021,12/11/2021,76,Call,dj_3754
3926,9/28/2021,1/17/2022,111,Call,dj_7429
3927,9/29/2021,1/5/2022,98,Call,dj_5083
3928,9/27/2021,12/2/2021,66,Web portal,dj_5084
3929,9/28/2021,1/2/2022,96,Web portal,dj_1729
3930,9/27/2021,11/14/2021,48,Web portal,dj_7065
3931,9/30/2021,12/1/2021,62,Web portal,dj_6335
3932,9/29/2021,11/5/2021,37,Call,dj_7066
3933,9/30/2021,11/23/2021,54,Web portal,dj_5451
3934,10/1/2021,1/28/2022,119,Call,dj_1000
3935,9/29/2021,10/26/2021,27,Call,dj_5085
3936,9/30/2021,1/23/2022,115,Web portal,dj_3757
3937,10/1/2021,10/22/2021,21,Call,dj_5086
3938,10/1/2021,11/14/2021,44,Call,dj_7432
3939,9/29/2021,10/29/2021,30,Call,dj_5452
3940,10/1/2021,1/10/2022,101,Web portal,dj_5818
3941,10/2/2021,1/19/2022,109,Call,dj_636
3942,10/3/2021,1/18/2022,107,Web portal,dj_5087
3943,10/3/2021,1/21/2022,110,Web portal,dj_3758
3944,10/2/2021,12/21/2021,80,Web portal,dj_1368
3945,10/1/2021,10/26/2021,25,Call,dj_5820
3946,10/3/2021,10/24/2021,21,Web portal,dj_5088
3947,10/3/2021,1/17/2022,106,Call,dj_3759
3948,10/3/2021,11/11/2021,39,Web portal,dj_5089
3949,10/3/2021,1/31/2022,120,Web portal,dj_5821
3950,10/4/2021,1/31/2022,119,Call,dj_3395
3951,10/5/2021,10/27/2021,22,Web portal,dj_2665
3952,10/4/2021,1/18/2022,106,Web portal,dj_3760
3953,10/5/2021,1/24/2022,111,Web portal,dj_5456
3954,10/3/2021,10/29/2021,26,Call,dj_7436
3955,10/6/2021,12/7/2021,62,Web portal,dj_5090
3956,10/6/2021,12/24/2021,79,Call,dj_6341
3957,10/5/2021,10/31/2021,26,Call,dj_7072
3958,10/7/2021,12/17/2021,71,E-mail,dj_7437
3959,10/4/2021,12/7/2021,64,Web portal,dj_1736
3960,10/7/2021,11/10/2021,34,Web portal,dj_5091
3961,10/5/2021,10/25/2021,20,Call,dj_3033
3962,10/7/2021,1/22/2022,107,E-mail,dj_5092
3963,10/5/2021,1/18/2022,105,Call,dj_7438
3964,10/7/2021,11/12/2021,36,Web portal,dj_5824
3965,10/8/2021,2/4/2022,119,Call,dj_4726
3966,10/6/2021,11/13/2021,38,Call,dj_1373
3967,10/6/2021,12/18/2021,73,Web portal,dj_5825
3968,10/8/2021,11/11/2021,34,E-mail,dj_5093
3969,10/8/2021,12/17/2021,70,Web portal,dj_7074
3970,10/8/2021,1/9/2022,93,E-mail,dj_1739
3971,10/10/2021,1/7/2022,89,E-mail,dj_2305
3972,10/8/2021,11/7/2021,30,Call,dj_5094
3973,10/8/2021,1/19/2022,103,Call,dj_5460
3974,10/9/2021,11/17/2021,39,Web portal,dj_5826
3975,10/10/2021,11/15/2021,36,Call,dj_7075
3976,10/9/2021,11/5/2021,27,E-mail,dj_3766
3977,10/9/2021,1/25/2022,108,E-mail,dj_5461
3978,10/10/2021,1/11/2022,93,E-mail,dj_5827
3979,10/10/2021,11/20/2021,41,E-mail,dj_4729
3980,10/10/2021,11/10/2021,31,E-mail,dj_2671
3981,10/9/2021,11/16/2021,38,Web portal,dj_7441
3982,10/11/2021,12/12/2021,62,Web portal,dj_5095
3983,10/11/2021,12/6/2021,56,Web portal,dj_1010
3984,10/9/2021,2/6/2022,120,E-mail,dj_5096
3985,10/9/2021,12/5/2021,57,E-mail,dj_3402
3986,10/10/2021,1/10/2022,92,E-mail,dj_5828
3987,10/10/2021,10/26/2021,16,Call,dj_5462
3988,10/11/2021,1/23/2022,104,Web portal,dj_4730
3989,10/12/2021,1/27/2022,107,Call,dj_646
3990,10/11/2021,10/30/2021,19,Web portal,dj_5097
3991,10/11/2021,11/25/2021,45,Web portal,dj_5463
3992,10/11/2021,11/10/2021,30,Web portal,dj_5829
3993,10/11/2021,1/25/2022,106,E-mail,dj_5098
3994,10/12/2021,1/20/2022,100,E-mail,dj_3404
3995,10/12/2021,10/28/2021,16,E-mail,dj_5830
3996,10/13/2021,2/4/2022,114,E-mail,dj_4732
3997,10/11/2021,1/15/2022,96,Call,dj_7444
3998,10/13/2021,11/28/2021,46,E-mail,dj_7445
3999,10/14/2021,1/27/2022,105,E-mail,dj_6715
4000,10/15/2021,1/17/2022,94,E-mail,dj_5099
4001,10/13/2021,11/24/2021,42,Call,dj_1744
4002,10/13/2021,11/19/2021,37,E-mail,dj_3771
4003,10/14/2021,11/20/2021,37,E-mail,dj_3406
4004,10/13/2021,12/11/2021,59,Call,dj_7446
4005,10/15/2021,12/16/2021,62,Web portal,dj_5100
4006,10/16/2021,1/3/2022,79,Web portal,dj_5832
4007,10/14/2021,1/5/2022,83,E-mail,dj_651
4008,10/15/2021,11/23/2021,39,E-mail,dj_7447
4009,10/16/2021,2/13/2022,120,E-mail,dj_5833
4010,10/16/2021,2/8/2022,115,E-mail,dj_4735
4011,10/16/2021,1/3/2022,79,E-mail,dj_3407
4012,10/14/2021,2/7/2022,116,Web portal,dj_6352
4013,10/15/2021,1/29/2022,106,Call,dj_6717
4014,10/17/2021,1/29/2022,104,Web portal,dj_5101
4015,10/17/2021,11/16/2021,30,E-mail,dj_5102
4016,10/16/2021,12/18/2021,63,Web portal,dj_2313
4017,10/18/2021,11/27/2021,40,Web portal,dj_4736
4018,10/18/2021,11/14/2021,27,E-mail,dj_7449
4019,10/19/2021,12/30/2021,72,E-mail,dj_1383
4020,10/16/2021,1/28/2022,104,Web portal,dj_6719
4021,10/19/2021,11/25/2021,37,Web portal,dj_5103
4022,10/19/2021,12/2/2021,44,Web portal,dj_3774
4023,10/17/2021,1/17/2022,92,E-mail,dj_7450
4024,10/20/2021,1/30/2022,102,E-mail,dj_5104
4025,10/17/2021,11/5/2021,19,Web portal,dj_5836
4026,10/19/2021,1/1/2022,74,Web portal,dj_6720
4027,10/19/2021,1/23/2022,96,Call,dj_654
4028,10/19/2021,12/9/2021,51,E-mail,dj_5105
4029,10/20/2021,11/28/2021,39,Web portal,dj_5837
4030,10/22/2021,1/11/2022,81,E-mail,dj_7452
4031,10/19/2021,12/18/2021,60,Web portal,dj_5106
4032,10/22/2021,1/24/2022,94,Web portal,dj_3047
4033,10/20/2021,11/20/2021,31,E-mail,dj_7453
4034,10/22/2021,12/4/2021,43,E-mail,dj_5107
4035,10/23/2021,2/14/2022,114,E-mail,dj_1752
4036,10/21/2021,1/7/2022,78,Call,dj_5839
4037,10/21/2021,12/6/2021,46,E-mail,dj_5108
4038,10/21/2021,12/15/2021,55,Call,dj_7089
4039,10/24/2021,11/23/2021,30,Web portal,dj_7454
4040,10/25/2021,11/29/2021,35,E-mail,dj_1754
4041,10/23/2021,12/26/2021,64,Web portal,dj_5841
4042,10/24/2021,12/4/2021,41,Web portal,dj_5475
4043,10/25/2021,1/20/2022,87,Web portal,dj_5109
4044,10/26/2021,11/19/2021,24,E-mail,dj_2686
4045,10/23/2021,12/18/2021,56,Call,dj_5110
4046,10/24/2021,2/8/2022,107,Call,dj_5476
4047,10/24/2021,2/12/2022,111,Web portal,dj_7091
4048,10/24/2021,12/18/2021,55,Web portal,dj_1025
4049,10/26/2021,2/5/2022,102,E-mail,dj_5111
4050,10/24/2021,12/15/2021,52,Web portal,dj_2687
4051,10/25/2021,11/11/2021,17,Web portal,dj_7457
4052,10/27/2021,11/15/2021,19,Call,dj_1756
4053,10/27/2021,11/16/2021,20,E-mail,dj_1027
4054,10/28/2021,1/5/2022,69,E-mail,dj_7458
4055,10/27/2021,11/25/2021,29,Web portal,dj_5112
4056,10/27/2021,12/12/2021,46,Web portal,dj_5844
4057,10/26/2021,2/10/2022,107,E-mail,dj_1393
4058,10/26/2021,2/19/2022,116,E-mail,dj_4747
4059,10/29/2021,11/23/2021,25,E-mail,dj_5479
4060,10/26/2021,12/19/2021,54,Call,dj_3784
4061,10/28/2021,12/20/2021,53,Web portal,dj_5113
4062,10/28/2021,1/2/2022,66,Web portal,dj_1028
4063,10/27/2021,11/12/2021,16,E-mail,dj_4748
4064,10/28/2021,11/21/2021,24,E-mail,dj_7460
4065,10/29/2021,2/21/2022,115,E-mail,dj_5114
4066,10/28/2021,12/19/2021,52,Call,dj_1759
4067,10/30/2021,1/1/2022,63,Call,dj_6730
4068,10/30/2021,2/27/2022,120,E-mail,dj_5115
4069,10/30/2021,2/7/2022,100,E-mail,dj_5116
4070,11/1/2021,12/27/2021,56,E-mail,dj_5848
4071,10/30/2021,11/27/2021,28,Call,dj_4750
4072,10/30/2021,1/17/2022,79,Web portal,dj_5482
4073,11/1/2021,2/23/2022,114,Web portal,dj_3422
4074,10/30/2021,2/3/2022,96,E-mail,dj_1762
4075,10/30/2021,12/25/2021,56,E-mail,dj_6733
4076,11/1/2021,12/8/2021,37,E-mail,dj_5849
4077,11/2/2021,12/30/2021,58,E-mail,dj_5117
4078,10/31/2021,12/23/2021,53,Web portal,dj_7463
4079,10/31/2021,1/17/2022,78,Call,dj_4751
4080,11/1/2021,1/4/2022,64,E-mail,dj_6734
4081,11/2/2021,12/10/2021,38,E-mail,dj_7099
4082,11/2/2021,1/19/2022,78,E-mail,dj_6369
4083,11/3/2021,2/8/2022,97,E-mail,dj_5118
4084,11/3/2021,12/15/2021,42,E-mail,dj_5484
4085,11/2/2021,12/8/2021,36,Web portal,dj_7464
4086,11/2/2021,1/14/2022,73,E-mail,dj_7465
4087,11/4/2021,2/12/2022,100,E-mail,dj_5119
4088,11/4/2021,1/19/2022,76,E-mail,dj_5485
4089,11/1/2021,2/6/2022,97,Web portal,dj_6735
4090,11/2/2021,1/19/2022,78,Call,dj_2695
4091,11/4/2021,12/26/2021,52,E-mail,dj_5120
4092,11/5/2021,12/31/2021,56,E-mail,dj_3426
4093,11/5/2021,12/15/2021,40,Call,dj_3791
4094,11/5/2021,2/15/2022,102,E-mail,dj_671
4095,11/6/2021,2/6/2022,92,E-mail,dj_7467
4096,11/6/2021,2/4/2022,90,Web portal,dj_5121
4097,11/5/2021,2/26/2022,113,E-mail,dj_5122
4098,11/6/2021,1/28/2022,83,E-mail,dj_5854
4099,11/4/2021,1/13/2022,70,Call,dj_1767
4100,11/4/2021,11/23/2021,19,Web portal,dj_3793
4101,11/6/2021,1/24/2022,79,E-mail,dj_4757
4102,11/6/2021,12/12/2021,36,E-mail,dj_2699
4103,11/6/2021,2/19/2022,105,Web portal,dj_5123
4104,11/6/2021,11/26/2021,20,Call,dj_7104
4105,11/7/2021,2/1/2022,86,E-mail,dj_5856
4106,11/8/2021,12/28/2021,50,E-mail,dj_2335
4107,11/6/2021,1/16/2022,71,Web portal,dj_5490
4108,11/7/2021,2/11/2022,96,Web portal,dj_5124
4109,11/7/2021,1/6/2022,60,Web portal,dj_7470
4110,11/7/2021,12/30/2021,53,Call,dj_3430
4111,11/7/2021,12/4/2021,27,E-mail,dj_3431
4112,11/8/2021,3/1/2022,113,Call,dj_2701
4113,11/7/2021,12/21/2021,44,Web portal,dj_5125
4114,11/9/2021,12/5/2021,26,Call,dj_1040
4115,11/9/2021,3/6/2022,117,Call,dj_6377
4116,11/11/2021,1/24/2022,74,Call,dj_3797
4117,11/11/2021,2/17/2022,98,Call,dj_1771
4118,11/8/2021,12/8/2021,30,Web portal,dj_5126
4119,11/10/2021,3/3/2022,113,Call,dj_5127
4120,11/11/2021,1/30/2022,80,Call,dj_7473
4121,11/9/2021,12/5/2021,26,Web portal,dj_3798
4122,11/12/2021,12/19/2021,37,Web portal,dj_5128
4123,11/12/2021,1/19/2022,68,Web portal,dj_5495
4124,11/12/2021,2/15/2022,95,Call,dj_3435
4125,11/13/2021,3/6/2022,113,Call,dj_2705
4126,11/12/2021,2/12/2022,92,Web portal,dj_5129
4127,11/12/2021,2/21/2022,101,Web portal,dj_7110
4128,11/14/2021,1/17/2022,64,Web portal,dj_1410
4129,11/12/2021,1/17/2022,66,Web portal,dj_4764
4130,11/12/2021,1/20/2022,69,Web portal,dj_6381
4131,11/13/2021,1/15/2022,63,Call,dj_7111
4132,11/15/2021,12/10/2021,25,Web portal,dj_5130
4133,11/13/2021,2/28/2022,107,Web portal,dj_681
4134,11/14/2021,1/11/2022,58,Call,dj_5497
4135,11/16/2021,12/15/2021,29,Web portal,dj_7112
4136,11/13/2021,12/27/2021,44,Call,dj_5131
4137,11/13/2021,12/6/2021,23,Call,dj_3437
4138,11/17/2021,1/12/2022,56,Web portal,dj_7478
4139,11/14/2021,11/30/2021,16,Web portal,dj_3803
4140,11/14/2021,12/3/2021,19,Web portal,dj_3438
4141,11/17/2021,1/10/2022,54,Web portal,dj_5132
4142,11/15/2021,2/13/2022,90,Web portal,dj_5865
4143,11/15/2021,1/19/2022,65,Web portal,dj_5133
4144,11/16/2021,12/19/2021,33,Call,dj_2709
4145,11/17/2021,1/10/2022,54,Call,dj_7479
4146,11/18/2021,3/18/2022,120,Web portal,dj_5499
4147,11/16/2021,12/24/2021,38,Call,dj_5134
4148,11/17/2021,2/25/2022,100,Call,dj_7480
4149,11/18/2021,1/11/2022,54,Call,dj_5866
4150,11/17/2021,12/8/2021,21,Web portal,dj_5135
4151,11/18/2021,2/12/2022,86,Call,dj_7481
4152,11/18/2021,2/15/2022,89,Web portal,dj_1050
4153,11/20/2021,2/1/2022,73,Web portal,dj_5867
4154,11/21/2021,1/24/2022,64,Call,dj_5868
4155,11/19/2021,1/31/2022,73,Call,dj_5136
4156,11/20/2021,12/28/2021,38,Web portal,dj_4770
4157,11/21/2021,2/21/2022,92,Call,dj_5137
4158,11/21/2021,2/15/2022,86,Web portal,dj_5503
4159,11/21/2021,3/9/2022,108,Web portal,dj_7118
4160,11/21/2021,2/15/2022,86,Web portal,dj_1052
4161,11/21/2021,2/8/2022,79,Web portal,dj_6753
4162,11/20/2021,3/19/2022,119,Web portal,dj_5138
4163,11/23/2021,12/14/2021,21,Web portal,dj_5870
4164,11/21/2021,2/8/2022,79,Call,dj_2715
4165,11/23/2021,1/5/2022,43,Call,dj_7485
4166,11/21/2021,1/22/2022,62,Call,dj_6755
4167,11/23/2021,2/9/2022,78,Call,dj_3080
4168,11/24/2021,2/8/2022,76,Web portal,dj_5139
4169,11/23/2021,12/26/2021,33,Call,dj_5140
4170,11/25/2021,3/11/2022,106,Call,dj_5872
4171,11/24/2021,12/26/2021,32,Web portal,dj_691
4172,11/25/2021,2/5/2022,72,Web portal,dj_3812
4173,11/23/2021,1/12/2022,50,Call,dj_7487
4174,11/24/2021,2/15/2022,83,Web portal,dj_5141
4175,11/25/2021,3/12/2022,107,Call,dj_1422
4176,11/25/2021,12/18/2021,23,Call,dj_7123
4177,11/26/2021,12/31/2021,35,Call,dj_5142
4178,11/26/2021,12/16/2021,20,Web portal,dj_1423
4179,11/25/2021,3/11/2022,106,Call,dj_5143
4180,11/27/2021,1/3/2022,37,Call,dj_7489
4181,11/28/2021,1/6/2022,39,Web portal,dj_3814
4182,11/29/2021,2/17/2022,80,Call,dj_5144
4183,11/29/2021,12/28/2021,29,Web portal,dj_7490
4184,11/30/2021,1/29/2022,60,Call,dj_695
4185,11/29/2021,1/4/2022,36,Call,dj_5145
4186,11/30/2021,1/6/2022,37,Call,dj_5511
4187,11/28/2021,1/17/2022,50,Web portal,dj_7492
4188,11/28/2021,2/20/2022,84,Call,dj_5146
4189,11/29/2021,12/28/2021,29,Web portal,dj_5147
4190,11/29/2021,2/20/2022,83,Call,dj_1427
4191,12/1/2021,3/2/2022,91,Web portal,dj_7493
4192,11/29/2021,3/13/2022,104,Call,dj_3818
4193,11/30/2021,12/24/2021,24,Web portal,dj_5148
4194,12/1/2021,1/22/2022,52,Call,dj_5514
4195,12/3/2021,3/8/2022,95,Web portal,dj_1063
4196,12/3/2021,2/13/2022,72,Call,dj_3089
4197,12/4/2021,1/13/2022,40,Web portal,dj_5149
4198,12/4/2021,3/30/2022,116,Call,dj_1794
4199,12/3/2021,1/16/2022,44,Call,dj_6765
4200,12/4/2021,1/25/2022,52,Call,dj_3090
4201,12/4/2021,1/25/2022,52,Web portal,dj_5150
4202,12/2/2021,1/28/2022,57,Call,dj_7496
4203,12/3/2021,3/8/2022,95,Call,dj_6766
4204,12/5/2021,3/8/2022,93,Web portal,dj_5882
4205,12/6/2021,2/21/2022,77,Web portal,dj_5883
4206,12/3/2021,3/29/2022,116,Call,dj_5151
4207,12/6/2021,2/20/2022,76,Call,dj_1796
4208,12/5/2021,3/13/2022,98,Web portal,dj_5152
4209,12/8/2021,3/26/2022,108,Call,dj_3459
4210,12/6/2021,3/1/2022,85,Web portal,dj_5153
4211,12/6/2021,3/25/2022,109,Web portal,dj_3824
4212,12/7/2021,2/15/2022,70,Web portal,dj_7499
4213,12/6/2021,12/29/2021,23,Call,dj_6770
4214,12/6/2021,2/12/2022,68,Call,dj_3825
4215,12/7/2021,12/26/2021,19,Call,dj_1799
4216,12/9/2021,2/18/2022,71,Call,dj_5154
4217,12/9/2021,3/25/2022,106,Call,dj_7500
4218,12/8/2021,1/3/2022,26,Call,dj_1800
4219,12/8/2021,2/12/2022,66,Web portal,dj_5155
4220,12/8/2021,1/27/2022,50,Call,dj_5521
4221,12/10/2021,3/23/2022,103,Web portal,dj_7501
4222,12/10/2021,1/11/2022,32,Web portal,dj_3461
4223,12/9/2021,3/17/2022,98,Web portal,dj_3827
4224,12/8/2021,3/31/2022,113,Call,dj_5888
4225,12/11/2021,1/4/2022,24,Call,dj_5156
4226,12/9/2021,2/7/2022,60,Call,dj_5157
4227,12/12/2021,2/26/2022,76,Call,dj_5523
4228,12/10/2021,3/18/2022,98,Web portal,dj_3828
4229,12/10/2021,12/30/2021,20,Call,dj_5158
4230,12/11/2021,12/31/2021,20,Web portal,dj_3829
4231,12/12/2021,4/10/2022,119,Call,dj_6409
4232,12/12/2021,1/31/2022,50,Call,dj_5524
4233,12/13/2021,1/22/2022,40,Call,dj_4792
4234,12/12/2021,3/30/2022,108,Web portal,dj_7505
4235,12/13/2021,1/12/2022,30,Web portal,dj_5159
4236,12/14/2021,4/4/2022,111,Call,dj_5525
4237,12/14/2021,2/13/2022,61,Call,dj_5526
4238,12/12/2021,4/1/2022,110,Web portal,dj_1805
4239,12/15/2021,2/3/2022,50,Call,dj_5160
4240,12/14/2021,2/24/2022,72,Web portal,dj_4795
4241,12/16/2021,1/17/2022,32,Web portal,dj_7142
4242,12/14/2021,3/17/2022,93,Web portal,dj_5161
4243,12/14/2021,2/22/2022,70,Web portal,dj_7507
4244,12/14/2021,2/26/2022,74,Web portal,dj_5162
4245,12/15/2021,2/22/2022,69,Call,dj_7508
4246,12/16/2021,1/7/2022,22,Call,dj_6778
4247,12/16/2021,1/13/2022,28,Call,dj_5528
4248,12/17/2021,2/1/2022,46,Web portal,dj_5895
4249,12/18/2021,1/15/2022,28,Call,dj_5163
4250,12/16/2021,3/6/2022,80,Web portal,dj_5164
4251,12/19/2021,1/23/2022,35,Web portal,dj_1444
4252,12/16/2021,1/23/2022,38,Call,dj_7145
4253,12/17/2021,4/16/2022,120,Call,dj_7510
4254,12/18/2021,3/9/2022,81,Call,dj_4798
4255,12/20/2021,3/2/2022,72,Web portal,dj_5165
4256,12/19/2021,2/26/2022,69,Call,dj_7147
4257,12/18/2021,3/17/2022,89,Call,dj_5166
4258,12/18/2021,2/6/2022,50,Web portal,dj_7512
4259,12/18/2021,2/14/2022,58,Call,dj_6782
4260,12/20/2021,1/11/2022,22,Web portal,dj_1811
4261,12/21/2021,1/13/2022,23,Call,dj_5167
4262,12/21/2021,3/6/2022,75,Web portal,dj_1812
4263,12/20/2021,4/14/2022,115,Web portal,dj_5168
4264,12/21/2021,1/20/2022,30,Web portal,dj_7149
4265,12/20/2021,3/7/2022,77,Web portal,dj_5534
4266,12/21/2021,2/2/2022,43,Call,dj_3474
4267,12/22/2021,2/11/2022,51,Web portal,dj_5169
4268,12/24/2021,1/28/2022,35,Call,dj_3110
4269,12/22/2021,2/23/2022,63,Web portal,dj_7515
4270,12/22/2021,3/3/2022,71,Call,dj_1814
4271,12/24/2021,3/24/2022,90,Web portal,dj_3475
4272,12/22/2021,3/17/2022,85,Call,dj_5902
4273,12/23/2021,2/28/2022,67,Call,dj_5170
4274,12/23/2021,2/14/2022,53,Web portal,dj_7151
4275,12/24/2021,1/8/2022,15,Web portal,dj_7516
4276,12/22/2021,4/14/2022,113,Call,dj_3476
4277,12/25/2021,1/15/2022,21,Call,dj_3841
4278,12/23/2021,2/14/2022,53,Call,dj_1451
4279,12/24/2021,1/23/2022,30,Web portal,dj_5171
4280,12/24/2021,4/5/2022,102,Call,dj_1087
4281,12/25/2021,2/2/2022,39,Call,dj_5172
4282,12/25/2021,1/14/2022,20,Web portal,dj_3478
4283,12/25/2021,1/14/2022,20,Web portal,dj_6788
4284,12/26/2021,3/10/2022,74,Web portal,dj_6423
4285,12/26/2021,2/22/2022,58,Call,dj_7154
4286,12/27/2021,2/12/2022,47,Call,dj_5173
4287,12/28/2021,2/26/2022,60,Web portal,dj_1088
4288,12/28/2021,4/18/2022,111,Call,dj_5174
4289,12/26/2021,4/25/2022,120,Call,dj_1819
4290,12/26/2021,2/23/2022,59,Call,dj_7520
4291,12/27/2021,2/25/2022,60,Web portal,dj_3845
4292,12/28/2021,1/18/2022,21,Call,dj_5175
4293,12/29/2021,3/31/2022,92,Call,dj_4809
4294,12/29/2021,3/18/2022,79,Web portal,dj_5908
4295,12/28/2021,1/28/2022,31,Call,dj_5176
4296,12/28/2021,3/10/2022,72,Call,dj_1456
4297,12/30/2021,1/18/2022,19,Call,dj_7158
4298,12/31/2021,3/14/2022,73,Web portal,dj_3483
4299,1/1/2022,1/22/2022,21,Web portal,dj_727
4300,12/29/2021,1/31/2022,33,Web portal,dj_5177
4301,12/29/2021,4/11/2022,103,Call,dj_3118
4302,12/30/2021,2/21/2022,53,Web portal,dj_3848
4303,12/31/2021,2/16/2022,47,Web portal,dj_6428
4304,1/1/2022,4/28/2022,117,Call,dj_1822
4305,12/30/2021,4/24/2022,115,Web portal,dj_5910
4306,1/1/2022,3/9/2022,67,Call,dj_5178
4307,1/2/2022,2/25/2022,54,Web portal,dj_7524
4308,12/31/2021,3/23/2022,82,Call,dj_729
4309,1/1/2022,2/8/2022,38,Call,dj_5179
4310,1/3/2022,4/24/2022,111,Web portal,dj_7525
4311,1/2/2022,4/10/2022,98,Call,dj_1824
4312,1/1/2022,3/17/2022,75,Web portal,dj_5912
4313,1/3/2022,2/24/2022,52,Call,dj_5180
4314,1/3/2022,2/11/2022,39,Web portal,dj_7526
4315,1/3/2022,2/9/2022,37,Call,dj_1460
4316,4/1/2022,6/14/2022,74,Call,dj_1096
4317,4/1/2022,5/23/2022,52,E-mail,dj_6432
4318,4/1/2022,5/1/2022,30,Call,dj_8553
4319,2/1/2022,5/6/2022,94,Call,dj_731
4320,5/1/2022,6/13/2022,43,Call,dj_10013
4321,3/1/2022,4/22/2022,52,Call,dj_366
4322,5/1/2022,5/17/2022,16,Call,dj_4083
4323,4/2/2022,5/2/2022,30,Call,dj_367
4324,5/2/2022,6/13/2022,42,Call,dj_1097
4325,3/2/2022,6/19/2022,109,Web portal,dj_10014
4326,2/2/2022,3/16/2022,42,Call,dj_2393
4327,5/2/2022,8/25/2022,115,Web portal,dj_2758
4328,5/2/2022,8/23/2022,113,Call,dj_6068
4329,2/2/2022,2/27/2022,25,Call,dj_8189
4330,3/2/2022,6/30/2022,120,Call,dj_6798
4331,2/3/2022,5/11/2022,97,E-mail,dj_10015
4332,2/3/2022,5/21/2022,107,Web portal,dj_6799
4333,2/3/2022,3/22/2022,47,Call,dj_4817
4334,4/3/2022,6/21/2022,79,Web portal,dj_1463
4335,3/3/2022,6/21/2022,110,Call,dj_5549
4336,3/3/2022,3/30/2022,27,Web portal,dj_7529
4337,4/3/2022,5/12/2022,39,Web portal,dj_8920
4338,3/4/2022,6/3/2022,91,E-mail,dj_10016
4339,3/4/2022,4/20/2022,47,E-mail,dj_1099
4340,3/4/2022,4/2/2022,29,Call,dj_6435
4341,3/4/2022,4/24/2022,51,Call,dj_3490
4342,4/4/2022,6/29/2022,86,Call,dj_4
4343,4/4/2022,5/13/2022,39,Call,dj_6070
4344,2/4/2022,5/12/2022,97,Web portal,dj_4452
4345,4/4/2022,7/26/2022,113,Call,dj_5916
4346,3/5/2022,5/31/2022,87,Web portal,dj_4819
4347,3/5/2022,4/4/2022,30,Call,dj_3126
4348,4/5/2022,5/8/2022,33,Call,dj_6801
4349,5/5/2022,8/21/2022,108,Call,dj_2031
4350,4/5/2022,6/27/2022,83,Web portal,dj_5551
4351,4/5/2022,7/9/2022,95,Call,dj_8192
4352,5/5/2022,6/17/2022,43,Web portal,dj_10017
4353,2/5/2022,2/25/2022,20,Web portal,dj_5917
4354,4/6/2022,5/23/2022,47,Web portal,dj_10018
4355,5/6/2022,7/14/2022,69,Web portal,dj_7532
4356,3/6/2022,5/30/2022,85,Web portal,dj_5186
4357,2/6/2022,4/26/2022,79,Web portal,dj_1101
4358,2/6/2022,3/21/2022,43,Web portal,dj_4088
4359,4/6/2022,5/6/2022,30,Web portal,dj_2762
4360,2/6/2022,4/13/2022,66,Web portal,dj_3857
4361,5/6/2022,6/18/2022,43,Web portal,dj_8193
4362,2/6/2022,5/25/2022,108,Web portal,dj_5552
4363,2/6/2022,3/11/2022,33,Call,dj_6072
4364,2/6/2022,6/6/2022,120,Call,dj_736
4365,3/7/2022,6/28/2022,113,E-mail,dj_4089
4366,5/7/2022,7/11/2022,65,Call,dj_8194
4367,5/7/2022,7/24/2022,78,Web portal,dj_2398
4368,4/7/2022,7/5/2022,89,Web portal,dj_10019
4369,2/7/2022,3/24/2022,45,Web portal,dj_4821
4370,2/7/2022,4/10/2022,62,Call,dj_5187
4371,3/7/2022,6/24/2022,109,Web portal,dj_7533
4372,3/7/2022,4/12/2022,36,Web portal,dj_7
4373,5/8/2022,6/22/2022,45,Web portal,dj_6439
4374,3/8/2022,5/3/2022,56,Call,dj_9655
4375,3/8/2022,4/16/2022,39,Call,dj_1833
4376,4/8/2022,5/23/2022,45,Call,dj_373
4377,2/8/2022,6/5/2022,117,Call,dj_10020
4378,3/8/2022,6/3/2022,87,Web portal,dj_1103
4379,3/8/2022,4/18/2022,41,Call,dj_4456
4380,3/8/2022,6/18/2022,102,Call,dj_2764
4381,4/8/2022,4/24/2022,16,Call,dj_3129
4382,3/8/2022,5/26/2022,79,Call,dj_6074
4383,5/8/2022,7/12/2022,65,Web portal,dj_7899
4384,5/8/2022,6/3/2022,26,Web portal,dj_8195
4385,5/9/2022,8/18/2022,101,Web portal,dj_10021
4386,3/9/2022,4/26/2022,48,Call,dj_4457
4387,3/9/2022,5/1/2022,53,Call,dj_3495
4388,4/9/2022,7/10/2022,92,Call,dj_5921
4389,5/9/2022,6/4/2022,26,Call,dj_3860
4390,5/9/2022,8/5/2022,88,Call,dj_8926
4391,3/9/2022,6/10/2022,93,Web portal,dj_9
4392,3/9/2022,6/16/2022,99,Web portal,dj_7170
4393,4/10/2022,5/26/2022,46,E-mail,dj_10022
4394,5/10/2022,7/12/2022,63,Web portal,dj_1105
4395,4/10/2022,4/25/2022,15,Web portal,dj_7536
4396,3/10/2022,6/29/2022,111,Call,dj_4824
4397,3/11/2022,5/18/2022,68,Web portal,dj_3497
4398,2/11/2022,6/4/2022,113,Web portal,dj_6077
4399,3/11/2022,7/7/2022,118,Call,dj_4459
4400,4/11/2022,6/22/2022,72,Call,dj_9658
4401,4/11/2022,5/25/2022,44,Call,dj_4093
4402,4/11/2022,5/18/2022,37,Call,dj_10023
